response_id,birth_year_roc,gender,city_raw,ideology_raw,party_id_raw,residency_status_raw,cross_strait_preference_raw,identity_category_raw,direct_support_unification,direct_pride_taiwan,direct_pride_china,education_years,employment_status_raw,work_type_raw,current_status_raw,home_language_raw,father_origin_raw,marital_status_raw,social_media_use_raw,follows_political_news_raw,main_news_source_raw,vote_2024_raw,social_class_raw,list_pride_treatment_indicator,list_independence_treatment_indicator,list_pride_treatment_arm,list_independence_treatment_arm,list_pride_taiwan_treatment_count,list_pride_china_treatment_count,list_pride_control_count,list_pride_taiwan_count,list_independence_treatment_count,list_independence_control_count
R_4ireCjMaJXrAvHH,84,男性,屏東縣,接近保守主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,下層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,3,,,,1
R_4DUX6hexjUoBZBx,70,男性,桃園市,接近保守主義,台灣民眾黨,本地出生公民,維持現狀，以後走向獨立,兩者都是,不同意,同意,不同意,15,有工作,受雇替別人工作,,國語,台灣客家人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,2
R_4D4T1DZo4zTLj6F,83,男性,高雄市,中立,不知道,本地出生公民,永遠維持現狀,台灣人,同意,同意,不同意,16,沒有工作,,失業/待業中,國語,台灣客家人,單身,一天數個小時,有,電視,中下層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,1,,,,0
R_4dZxDvfpEvKeI2s,67,女性,臺北市,接近自由主義,台灣基進黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,15,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中間層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4sSbVjGbGNUFcZ0,31,女性,臺南市,自由主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不同意,6,沒有工作,,失業/待業中,台語,台灣閩南人,喪偶,一天數個小時,有,廣播電台,中下層,柯文哲/吳欣盈,2,1,china_pride_treatment,independence_treatment,,2,,,2,
R_4cC4Ya67By6yggK,94,男性,臺北市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,,同意,同意,不知道,12,沒有工作,,學生,國語,台灣閩南人,單身,一天數個小時,有,電視,中間層,沒有投票/投廢票,0,1,control,independence_treatment,,,2,2,0,
R_4lieEyza7bEtUQG,91,男性,臺北市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不知道,16,沒有工作,,學生,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中下層,柯文哲/吳欣盈,0,1,control,independence_treatment,,,3,3,1,
R_4o29b0vEPvqZXvN,70,女性,臺南市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,9,有工作,受雇替別人工作,,台語,台灣閩南人,同居,始終保持連線/上網狀態,有,社交媒體,中下層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4F4bvJhEGQ761Qx,70,女性,臺北市,接近自由主義,不知道,本地出生公民,維持現狀，以後走向獨立,兩者都是,同意,同意,不同意,9,有工作,受雇於公家單位,,台語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,下層,侯友宜/趙少康,2,0,china_pride_treatment,control,,3,,,,2
R_42zOBd2zxBl5d05,80,女性,臺南市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,受雇於公家單位,,台語,台灣閩南人,已婚,始終保持連線/上網狀態,有,電視,中間層,賴清德/蕭美琴,2,1,china_pride_treatment,independence_treatment,,2,,,2,
R_4PMQfBrDwFGGbzH,92,女性,新北市,接近自由主義,不知道,本地出生公民,永遠維持現狀,台灣人,同意,不知道,不同意,16,沒有工作,,學生,國語,台灣閩南人,單身,一天數個小時,有,其他管道,中間層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,2,
R_4j6ux4y3KNLjdT6,67,女性,桃園市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4lB5lqiWaY25ttg,78,男性,臺中市,自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中上層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,2,,,2,,1
R_4dbqgvLiB73NFz1,60,男性,新北市,接近保守主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,不知道,不知道,15,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,0,0,control,control,,,3,3,,2
R_42L4u4S58quar2Z,70,女性,臺南市,中立,不知道,本地出生公民,永遠維持現狀,兩者都是,不同意,不同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,每天半小時到一個小時,有,電視,中下層,侯友宜/趙少康,0,1,control,independence_treatment,,,2,2,2,
R_4C3H0x69tN8tlBN,45,男性,臺北市,中立,民進黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不同意,18,有工作,受雇替別人工作,,台語,台灣客家人,離婚,一天數個小時,有,電視,中間層,賴清德/蕭美琴,2,1,china_pride_treatment,independence_treatment,,2,,,2,
R_4aICZ6PWPGDnA6c,79,男性,臺南市,自由主義,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,9,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,下層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_41ynoIdmfEnqkSV,39,女性,南投縣,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,2,,,2,,3
R_4QL3dp7lMswwj4B,39,女性,桃園市,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,2,,,2,,3
R_4y2Uw5yu6HWK90C,39,女性,高雄市,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,0,1,control,independence_treatment,,,2,2,3,
R_4sbCWErj6dNqKlj,39,女性,南投縣,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,2,,,2,,3
R_4wpfHfJtJWpnb6C,39,女性,南投縣,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,0,0,control,control,,,2,2,,3
R_4meB7jnivtp8Ocf,39,女性,桃園市,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,同意,同意,9,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,2,,,3,
R_40aFPjXmglodjjz,69,男性,新北市,自由主義,台灣民眾黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,12,有工作,在家族企業工作,,台語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,3,,,3,,3
R_473iGzu1Xxse1bO,61,男性,新北市,自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不知道,同意,不知道,14,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4eqQ1TUmCYXiv0n,85,男性,新北市,中立,其他政黨,本地出生公民,永遠維持現狀,兩者都是,不同意,不同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,沒有,電視,中間層,侯友宜/趙少康,0,0,control,control,,,1,1,,1
R_4t3ypE9qJI7Ddyp,89,男性,桃園市,自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,在家族企業工作,,台語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,下層,賴清德/蕭美琴,0,1,control,independence_treatment,,,3,3,4,
R_4RLWuampEk85tnz,68,女性,臺中市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不同意,20,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,0,0,control,control,,,3,3,,1
R_4LwLonD5t9pGNYR,76,男性,高雄市,接近自由主義,時代力量,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不知道,17,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,0,0,control,control,,,3,3,,2
R_4YCUc5RmfIdx5Ch,79,女性,臺中市,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,自行創業 (自雇),,台語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中間層,賴清德/蕭美琴,0,1,control,independence_treatment,,,2,2,2,
R_4cGEd3LS0vmfzwJ,74,女性,臺中市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,不知道,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,1,,,,2
R_4vjq5MNTqFQ9ynb,51,女性,高雄市,中立,國民黨,本地出生公民,永遠維持現狀,兩者都是,不同意,不知道,不知道,27,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,1,
R_4TYpmDlFRM0yZtq,69,女性,臺中市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,賴清德/蕭美琴,0,0,control,control,,,2,2,,2
R_4MYfg1rDEgMduA0,60,男性,新北市,自由主義,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不同意,12,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,3,,,3,,2
R_4CfjmJyKhZpCRV1,78,女性,新北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,其他管道,中間層,賴清德/蕭美琴,0,0,control,control,,,2,2,,1
R_4erTRS9wySPaZvp,81,女性,臺北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,1,,,,3
R_4NEE8GHMvNF4OQX,79,女性,彰化縣,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,不知道,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,下層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,1,,,1,,0
R_42XR0IWhf2wOEmu,85,男性,新北市,中立,國民黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,18,有工作,受雇替別人工作,,國語,東南亞（國家）的人,已婚,每天半小時到一個小時,有,社交媒體,中間層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,3,,,,2
R_42Te0kuXW4fc0H7,75,女性,高雄市,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,0,0,control,control,,,3,3,,1
R_4GZbUGYA8mh4lPE,74,女性,新北市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不知道,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,電視,中下層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,3,,,3,,2
R_4VIvAcl3uOJSLD0,71,女性,臺中市,中立,國民黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,同意,19,有工作,受雇於公家單位,,國語,台灣客家人,單身,始終保持連線/上網狀態,沒有,社交媒體,中間層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,1,,,1,
R_4QnKiu4mzy3reoC,83,女性,臺北市,接近自由主義,國民黨,本地出生公民,永遠維持現狀,台灣人,不同意,不同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,2,,,2,,1
R_43xyZpbVwSTqg8a,84,男性,新北市,接近保守主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,同意,16,有工作,在家族企業工作,,國語,台灣的外省人,已婚,始終保持連線/上網狀態,有,社交媒體,中上層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,4,,,,2
R_4NzkWDJX7tCshY1,83,男性,臺北市,接近自由主義,民進黨,本地出生公民,永遠維持現狀,台灣人,同意,同意,不同意,16,有工作,自行創業 (自雇),,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,0,0,control,control,,,3,3,,1
R_4IB3y6ZzMSsEpwS,77,男性,新北市,接近保守主義,國民黨,本地出生公民,儘快統一,中國人,不同意,不同意,同意,13,有工作,受雇替別人工作,,國語,台灣的外省人,已婚,始終保持連線/上網狀態,有,電視,中下層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,1,
R_4Kl0FXwcaXWEwv0,60,女性,苗栗縣,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不同意,14,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4IEMyeW0VJERQWJ,89,女性,臺北市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,2,,,2,,0
R_4h8emLQs56uedqh,84,女性,苗栗縣,接近自由主義,國民黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,0,0,control,control,,,2,2,,1
R_4kIdwsGAQlsCGa2,63,男性,臺南市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,不同意,18,有工作,自行創業 (自雇),,國語,台灣閩南人,已婚,一天數個小時,有,電視,中上層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4D2coFKdKmH5fRb,89,男性,新北市,接近自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不同意,15,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中上層,侯友宜/趙少康,2,0,china_pride_treatment,control,,2,,,,0
R_4NkLrJPGP5xMOeO,56,男性,桃園市,接近自由主義,新黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,不同意,同意,19,有工作,自行創業 (自雇),,國語,台灣的外省人,單身,始終保持連線/上網狀態,有,其他管道,下層,侯友宜/趙少康,2,0,china_pride_treatment,control,,4,,,,2
R_412H1BzK4wNiw6d,54,女性,基隆市,接近自由主義,國民黨,本地出生公民,儘快統一,中國人,不同意,不同意,同意,14,沒有工作,,家管,國語,大陸各省市人,單身,一天數個小時,有,其他管道,中下層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,3,,,1,
R_4dEOCOeoOF8Fgpw,35,男性,高雄市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,0,0,control,control,,,1,1,,2
R_4gzOiB536bAirbr,35,男性,高雄市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中下層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,1,,,1,2,
R_440faMX8tNpxSZY,35,男性,臺中市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中間層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,1,,,,2
R_4I59XAPvhg4kDyV,85,女性,屏東縣,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,不同意,18,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中下層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,1,,,1,1,
R_4lozfVfoRCRYsFQ,74,男性,新北市,接近自由主義,民進黨,本地出生公民,永遠維持現狀,兩者都是,不同意,同意,同意,12,有工作,受雇替別人工作,,國語,台灣客家人,已婚,始終保持連線/上網狀態,有,電視,中上層,賴清德/蕭美琴,0,0,control,control,,,3,3,,2
R_4jZJPXRuhdpJDyQ,35,男性,臺中市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,1,,,,2
R_46b4VptaukmUoXT,35,男性,南投縣,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,1,,,1,,2
R_4wqiaED6nZe3lGp,35,男性,高雄市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,0,0,control,control,,,1,1,,2
R_4eIrPbWyDRL94jE,35,男性,桃園市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,0,1,control,independence_treatment,,,1,1,2,
R_4R3oUY1zcK9Mpwq,35,男性,臺中市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,,不同意,同意,同意,10,有工作,受雇於公家單位,,台語,台灣客家人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,2,1,china_pride_treatment,independence_treatment,,1,,,2,
